"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"
3	0.763694951664876	12	12	"Wine"
4	0.757206460061109	12	12	"Wine"
5	0.770772282649857	12	12	"Wine"
6	0.74759829504355	12	12	"Wine"
7	0.764742508599167	12	12	"Wine"
8	0.725283139824774	12	12	"Wine"
9	0.745236009199431	12	12	"Wine"
10	0.752859810212595	12	12	"Wine"
11	0.766085444888109	12	12	"Wine"
12	0.738709586607277	12	12	"Wine"
13	0.748157972295903	12	12	"Wine"
14	0.789769520653935	12	12	"Wine"
15	0.755815689224853	12	12	"Wine"
16	0.760247705647544	12	12	"Wine"
17	0.736491556069421	12	12	"Wine"
18	0.757863175011939	12	12	"Wine"
19	0.72420265385575	12	12	"Wine"
20	0.738458775998803	12	12	"Wine"
21	0.750292429725482	12	12	"Wine"
22	0.756576610235931	12	12	"Wine"
23	0.726398929049531	12	12	"Wine"
24	0.752193939393939	12	12	"Wine"
25	0.749998458246224	12	12	"Wine"
26	0.771223893908019	12	12	"Wine"
27	0.717287002469018	12	12	"Wine"
28	0.754593745323956	12	12	"Wine"
29	0.75172436308379	12	12	"Wine"
30	0.739329295134793	12	12	"Wine"
1	0.717077113245222	13	13	"Wine"
2	0.780354411764706	13	13	"Wine"
3	0.715390756947643	13	13	"Wine"
4	0.756398043329612	13	13	"Wine"
5	0.750965376157714	13	13	"Wine"
6	0.744779520881916	13	13	"Wine"
7	0.760187681150777	13	13	"Wine"
8	0.703604079488647	13	13	"Wine"
9	0.767149954832882	13	13	"Wine"
10	0.745391932074661	13	13	"Wine"
11	0.737832778071086	13	13	"Wine"
12	0.757662516265502	13	13	"Wine"
13	0.750188196326408	13	13	"Wine"
14	0.732637652254434	13	13	"Wine"
15	0.768934174263303	13	13	"Wine"
16	0.764455954418051	13	13	"Wine"
17	0.766274018837348	13	13	"Wine"
18	0.754692116425333	13	13	"Wine"
19	0.750934451092084	13	13	"Wine"
20	0.777411199941591	13	13	"Wine"
21	0.725803607190469	13	13	"Wine"
22	0.747907614502457	13	13	"Wine"
23	0.753979468164255	13	13	"Wine"
24	0.765295685778695	13	13	"Wine"
25	0.732114000072358	13	13	"Wine"
26	0.724313550498289	13	13	"Wine"
27	0.756169459350929	13	13	"Wine"
28	0.739558578533454	13	13	"Wine"
29	0.755238898454979	13	13	"Wine"
30	0.745865587614356	13	13	"Wine"
1	0.731776528477703	14	14	"Wine"
2	0.773662068014936	14	14	"Wine"
3	0.755433041354588	14	14	"Wine"
4	0.727983333333333	14	14	"Wine"
5	0.740452831537376	14	14	"Wine"
6	0.751181828663669	14	14	"Wine"
7	0.711767647058824	14	14	"Wine"
8	0.750116518203056	14	14	"Wine"
9	0.675601278372641	14	14	"Wine"
10	0.729105373236934	14	14	"Wine"
11	0.731432251948983	14	14	"Wine"
12	0.766458148476782	14	14	"Wine"
13	0.725337054951659	14	14	"Wine"
14	0.725456060606061	14	14	"Wine"
15	0.723024013994911	14	14	"Wine"
16	0.748415885765283	14	14	"Wine"
17	0.759719567537143	14	14	"Wine"
18	0.746475263544684	14	14	"Wine"
19	0.716237319323052	14	14	"Wine"
20	0.739837472001352	14	14	"Wine"
21	0.747844814808227	14	14	"Wine"
22	0.726965093177222	14	14	"Wine"
23	0.717407230978883	14	14	"Wine"
24	0.753004411764706	14	14	"Wine"
25	0.731255424210684	14	14	"Wine"
26	0.727425317953268	14	14	"Wine"
27	0.726313008998742	14	14	"Wine"
28	0.734412754131929	14	14	"Wine"
29	0.74424492181443	14	14	"Wine"
30	0.743372478169226	14	14	"Wine"
1	0.761234486660681	15	15	"Wine"
2	0.726625487252742	15	15	"Wine"
3	0.752693465823547	15	15	"Wine"
4	0.767017050987706	15	15	"Wine"
5	0.75161768389413	15	15	"Wine"
6	0.753862811831578	15	15	"Wine"
7	0.738869171029975	15	15	"Wine"
8	0.749904692125783	15	15	"Wine"
9	0.719538896326045	15	15	"Wine"
10	0.732115127175368	15	15	"Wine"
11	0.761939904480764	15	15	"Wine"
12	0.773704181325473	15	15	"Wine"
13	0.733489794965205	15	15	"Wine"
14	0.705595660325535	15	15	"Wine"
15	0.745174504584442	15	15	"Wine"
16	0.742502451388503	15	15	"Wine"
17	0.74354748148014	15	15	"Wine"
18	0.723218921609949	15	15	"Wine"
19	0.728918180888624	15	15	"Wine"
20	0.715066779465764	15	15	"Wine"
21	0.720306689175964	15	15	"Wine"
22	0.745241448444669	15	15	"Wine"
23	0.769089869368645	15	15	"Wine"
24	0.748382023012565	15	15	"Wine"
25	0.734711421699127	15	15	"Wine"
26	0.739173321502514	15	15	"Wine"
27	0.740133663395654	15	15	"Wine"
28	0.73572644354406	15	15	"Wine"
29	0.756314707508089	15	15	"Wine"
30	0.743224680615247	15	15	"Wine"
1	0.764872607768758	16	16	"Wine"
2	0.742705636037045	16	16	"Wine"
3	0.74592019706218	16	16	"Wine"
4	0.730541667675471	16	16	"Wine"
5	0.776469164802606	16	16	"Wine"
6	0.75468308305204	16	16	"Wine"
7	0.757678793559836	16	16	"Wine"
8	0.742637240471266	16	16	"Wine"
9	0.735091200243123	16	16	"Wine"
10	0.735175131040467	16	16	"Wine"
11	0.729137411326054	16	16	"Wine"
12	0.732028312320283	16	16	"Wine"
13	0.768033954509364	16	16	"Wine"
14	0.761308948040937	16	16	"Wine"
15	0.736523863484057	16	16	"Wine"
16	0.724472573839662	16	16	"Wine"
17	0.735384082389241	16	16	"Wine"
18	0.762640190391194	16	16	"Wine"
19	0.742841370467982	16	16	"Wine"
20	0.719397058823529	16	16	"Wine"
21	0.760811867827416	16	16	"Wine"
22	0.752524470983755	16	16	"Wine"
23	0.725426912362369	16	16	"Wine"
24	0.757219244903974	16	16	"Wine"
25	0.755098727512067	16	16	"Wine"
26	0.742029365808275	16	16	"Wine"
27	0.752722246471701	16	16	"Wine"
28	0.737751873829773	16	16	"Wine"
29	0.762702850088691	16	16	"Wine"
30	0.723133146618452	16	16	"Wine"
1	0.712056210367929	17	17	"Wine"
2	0.72613549232339	17	17	"Wine"
3	0.753480753480753	17	17	"Wine"
4	0.76255	17	17	"Wine"
5	0.777889110525113	17	17	"Wine"
6	0.754232726560971	17	17	"Wine"
7	0.754313636363636	17	17	"Wine"
8	0.76028282611674	17	17	"Wine"
9	0.783895292666476	17	17	"Wine"
10	0.756424448604411	17	17	"Wine"
11	0.750606796116505	17	17	"Wine"
12	0.767929808286951	17	17	"Wine"
13	0.739526055892842	17	17	"Wine"
14	0.782240747757989	17	17	"Wine"
15	0.763564901008774	17	17	"Wine"
16	0.74053489208421	17	17	"Wine"
17	0.748558039984137	17	17	"Wine"
18	0.739642647058824	17	17	"Wine"
19	0.738985571917299	17	17	"Wine"
20	0.758056005170073	17	17	"Wine"
21	0.773811629319137	17	17	"Wine"
22	0.745071533175622	17	17	"Wine"
23	0.760972695646063	17	17	"Wine"
24	0.718559688249825	17	17	"Wine"
25	0.76044913361755	17	17	"Wine"
26	0.72765686704695	17	17	"Wine"
27	0.744851354340405	17	17	"Wine"
28	0.7563626612014	17	17	"Wine"
29	0.734080195593288	17	17	"Wine"
30	0.761708790599712	17	17	"Wine"
1	0.765195635637539	18	18	"Wine"
2	0.738801883692914	18	18	"Wine"
3	0.765217404379966	18	18	"Wine"
4	0.765735089022115	18	18	"Wine"
5	0.744939964107972	18	18	"Wine"
6	0.759718100016489	18	18	"Wine"
7	0.759493558048873	18	18	"Wine"
8	0.72544949928813	18	18	"Wine"
9	0.769156542928799	18	18	"Wine"
10	0.733015657934357	18	18	"Wine"
11	0.725546844034879	18	18	"Wine"
12	0.73775974025974	18	18	"Wine"
13	0.750766885003338	18	18	"Wine"
14	0.760852658578531	18	18	"Wine"
15	0.728647925033467	18	18	"Wine"
16	0.743401418895977	18	18	"Wine"
17	0.772362121212121	18	18	"Wine"
18	0.753915242309665	18	18	"Wine"
19	0.765058591610996	18	18	"Wine"
20	0.752692250483415	18	18	"Wine"
21	0.735959342316311	18	18	"Wine"
22	0.728927941176471	18	18	"Wine"
23	0.737761528148485	18	18	"Wine"
24	0.769969696969697	18	18	"Wine"
25	0.741897393635995	18	18	"Wine"
26	0.738620926989187	18	18	"Wine"
27	0.740863070698548	18	18	"Wine"
28	0.779335358837912	18	18	"Wine"
29	0.756238500810274	18	18	"Wine"
30	0.765387685191119	18	18	"Wine"
1	0.723906491061908	19	19	"Wine"
2	0.740402443662641	19	19	"Wine"
3	0.762914987702932	19	19	"Wine"
4	0.748724110518427	19	19	"Wine"
5	0.766920154369816	19	19	"Wine"
6	0.754030400736988	19	19	"Wine"
7	0.755134312277559	19	19	"Wine"
8	0.749965328445147	19	19	"Wine"
9	0.726542835344791	19	19	"Wine"
10	0.743138748773995	18	19	"Wine"
11	0.753848266638006	19	19	"Wine"
12	0.746255136759312	18	19	"Wine"
13	0.755472687624277	19	19	"Wine"
14	0.757310724378997	19	19	"Wine"
15	0.767222430708197	19	19	"Wine"
16	0.751532883974367	19	19	"Wine"
17	0.759592032133016	19	19	"Wine"
18	0.728934926423427	19	19	"Wine"
19	0.752542424242424	19	19	"Wine"
20	0.746274954547339	19	19	"Wine"
21	0.755249378382331	19	19	"Wine"
22	0.753707968678029	19	19	"Wine"
23	0.758481187520428	19	19	"Wine"
24	0.747079625624845	19	19	"Wine"
25	0.752465179341797	19	19	"Wine"
26	0.743156136563717	19	19	"Wine"
27	0.746003806454626	19	19	"Wine"
28	0.764629734610507	19	19	"Wine"
29	0.756223857786358	19	19	"Wine"
30	0.729020979020979	19	19	"Wine"
1	0.756626736332356	20	20	"Wine"
2	0.749049158505277	20	20	"Wine"
3	0.759148142895971	20	20	"Wine"
4	0.755551076007746	20	20	"Wine"
5	0.707957049124761	20	20	"Wine"
6	0.75471514163151	19	20	"Wine"
7	0.750901492788058	20	20	"Wine"
8	0.755744046573192	20	20	"Wine"
9	0.771067465522743	20	20	"Wine"
10	0.766322600664403	19	20	"Wine"
11	0.750409395854977	20	20	"Wine"
12	0.753131610356767	20	20	"Wine"
13	0.730922192938718	20	20	"Wine"
14	0.759688313875506	20	20	"Wine"
15	0.751735833507583	20	20	"Wine"
16	0.768236029312063	20	20	"Wine"
17	0.7507173873658	20	20	"Wine"
18	0.762880796283691	20	20	"Wine"
19	0.75580068301409	19	20	"Wine"
20	0.735413239949771	19	20	"Wine"
21	0.749705246895655	19	20	"Wine"
22	0.754934760789562	20	20	"Wine"
23	0.766439472647154	18	20	"Wine"
24	0.760911764705882	20	20	"Wine"
25	0.745682352941176	20	20	"Wine"
26	0.759611203440614	20	20	"Wine"
27	0.752585391363618	20	20	"Wine"
28	0.750210478883928	20	20	"Wine"
29	0.751207639714625	20	20	"Wine"
30	0.773070077664318	20	20	"Wine"
1	0.753934338910006	20	21	"Wine"
2	0.732320709453417	21	21	"Wine"
3	0.733720522539187	21	21	"Wine"
4	0.73341514204968	19	21	"Wine"
5	0.754487156522051	21	21	"Wine"
6	0.778802205760144	19	21	"Wine"
7	0.763438642679538	21	21	"Wine"
8	0.757092572419206	21	21	"Wine"
9	0.758531931744546	21	21	"Wine"
10	0.741859721903981	21	21	"Wine"
11	0.729574090505767	21	21	"Wine"
12	0.739584083327333	21	21	"Wine"
13	0.758871169742006	19	21	"Wine"
14	0.763202894376845	21	21	"Wine"
15	0.754163995536244	21	21	"Wine"
16	0.723352648906791	20	21	"Wine"
17	0.762568793693292	21	21	"Wine"
18	0.751761185096514	21	21	"Wine"
19	0.734649709950915	20	21	"Wine"
20	0.773660460329939	18	21	"Wine"
21	0.763488026178789	21	21	"Wine"
22	0.768690153568202	21	21	"Wine"
23	0.725482851216603	21	21	"Wine"
24	0.752071051630693	19	21	"Wine"
25	0.756126137777285	21	21	"Wine"
26	0.728985838282321	20	21	"Wine"
27	0.749694722015681	21	21	"Wine"
28	0.772602380865348	20	21	"Wine"
29	0.727127758149656	18	21	"Wine"
30	0.75865812469844	21	21	"Wine"
1	0.751922159424545	19	22	"Wine"
2	0.762342082024234	22	22	"Wine"
3	0.738036569027285	22	22	"Wine"
4	0.759139672648576	20	22	"Wine"
5	0.741381474475737	19	22	"Wine"
6	0.747658916317941	22	22	"Wine"
7	0.752815992230112	19	22	"Wine"
8	0.750133402109532	21	22	"Wine"
9	0.748346844238564	22	22	"Wine"
10	0.752711067246652	22	22	"Wine"
11	0.77187789914709	22	22	"Wine"
12	0.757308953356694	21	22	"Wine"
13	0.746266233766234	20	22	"Wine"
14	0.755856198956614	21	22	"Wine"
15	0.737622099023208	22	22	"Wine"
16	0.762958396332829	21	22	"Wine"
17	0.735027100271003	17	22	"Wine"
18	0.754178740277566	21	22	"Wine"
19	0.755708247112715	22	22	"Wine"
20	0.751658026107904	20	22	"Wine"
21	0.731933263504414	22	22	"Wine"
22	0.752626482763522	22	22	"Wine"
23	0.767865641911544	19	22	"Wine"
24	0.754435184169804	21	22	"Wine"
25	0.733917757934711	21	22	"Wine"
26	0.741047979569289	20	22	"Wine"
27	0.759522058823529	22	22	"Wine"
28	0.762141121047496	22	22	"Wine"
29	0.77279488323665	19	22	"Wine"
30	0.756805934635034	21	22	"Wine"
1	0.757436363636364	23	23	"Wine"
2	0.764430894308943	21	23	"Wine"
3	0.747607357110697	23	23	"Wine"
4	0.748207374694304	22	23	"Wine"
5	0.768285155073773	21	23	"Wine"
6	0.749133174315656	21	23	"Wine"
7	0.7425438045876	19	23	"Wine"
8	0.730948170603343	21	23	"Wine"
9	0.766230549031122	22	23	"Wine"
10	0.760554318893836	22	23	"Wine"
11	0.74405463569153	20	23	"Wine"
12	0.746482339316734	19	23	"Wine"
13	0.775179769024042	22	23	"Wine"
14	0.759220664393078	20	23	"Wine"
15	0.75541628389042	23	23	"Wine"
16	0.750360143330993	23	23	"Wine"
17	0.739705696602248	21	23	"Wine"
18	0.742619121768919	19	23	"Wine"
19	0.766752404644416	23	23	"Wine"
20	0.749157086748328	21	23	"Wine"
21	0.771434984288493	21	23	"Wine"
22	0.763089206202979	21	23	"Wine"
23	0.755794790957618	23	23	"Wine"
24	0.748192512528488	22	23	"Wine"
25	0.750150745890667	23	23	"Wine"
26	0.73448904561374	23	23	"Wine"
27	0.762914770235971	20	23	"Wine"
28	0.76689847814697	23	23	"Wine"
29	0.738713235294118	21	23	"Wine"
30	0.74758931226371	22	23	"Wine"
1	0.741857816675335	21	24	"Wine"
2	0.744562747516717	21	24	"Wine"
3	0.745945519470273	20	24	"Wine"
4	0.747050303489691	20	24	"Wine"
5	0.754882621354472	20	24	"Wine"
6	0.722536719706242	24	24	"Wine"
7	0.7554350422145	19	24	"Wine"
8	0.75591538988721	23	24	"Wine"
9	0.744449319877139	23	24	"Wine"
10	0.71703776369789	24	24	"Wine"
11	0.734771163484872	21	24	"Wine"
12	0.770549271192599	24	24	"Wine"
13	0.730521105693355	24	24	"Wine"
14	0.748667570009033	21	24	"Wine"
15	0.749924916966999	24	24	"Wine"
16	0.74014840954336	23	24	"Wine"
17	0.744426595269969	24	24	"Wine"
18	0.75776113455652	22	24	"Wine"
19	0.755090344004443	22	24	"Wine"
20	0.750985353017209	24	24	"Wine"
21	0.753553247621879	21	24	"Wine"
22	0.721647607146876	19	24	"Wine"
23	0.745704950339433	23	24	"Wine"
24	0.756148639592548	24	24	"Wine"
25	0.734500095881873	23	24	"Wine"
26	0.747468801506946	21	24	"Wine"
27	0.766007481327144	20	24	"Wine"
28	0.752926063374251	23	24	"Wine"
29	0.772480423587087	22	24	"Wine"
30	0.752926170468187	22	24	"Wine"
1	0.729889930090733	23	25	"Wine"
2	0.74456196663449	23	25	"Wine"
3	0.74096719493902	25	25	"Wine"
4	0.741971937669128	19	25	"Wine"
5	0.735221863964379	19	25	"Wine"
6	0.75457584891913	25	25	"Wine"
7	0.749046530496219	21	25	"Wine"
8	0.761750905992752	21	25	"Wine"
9	0.729985346414339	25	25	"Wine"
10	0.755005237168936	23	25	"Wine"
11	0.778662420382166	21	25	"Wine"
12	0.75708724942878	24	25	"Wine"
13	0.740627546862266	21	25	"Wine"
14	0.754242927472735	21	25	"Wine"
15	0.741191620463405	19	25	"Wine"
16	0.77324447713792	25	25	"Wine"
17	0.750146287870646	23	25	"Wine"
18	0.756829255185756	20	25	"Wine"
19	0.744519988790194	20	25	"Wine"
20	0.763901515151515	23	25	"Wine"
21	0.745020588683849	20	25	"Wine"
22	0.769718842249262	21	25	"Wine"
23	0.750954950046489	22	25	"Wine"
24	0.736280029684692	21	25	"Wine"
25	0.773472642635762	22	25	"Wine"
26	0.755049828945411	19	25	"Wine"
27	0.760501489425964	20	25	"Wine"
28	0.740404709872341	21	25	"Wine"
29	0.747981366459627	22	25	"Wine"
30	0.7564350181051	21	25	"Wine"
1	0.757180546200116	23	26	"Wine"
2	0.757764333045232	23	26	"Wine"
3	0.749279628608527	23	26	"Wine"
4	0.748949115704749	21	26	"Wine"
5	0.773988679151803	21	26	"Wine"
6	0.756760012044565	20	26	"Wine"
7	0.771801470588235	20	26	"Wine"
8	0.742614904060687	21	26	"Wine"
9	0.74135474997544	23	26	"Wine"
10	0.769115585574105	22	26	"Wine"
11	0.761716295077061	22	26	"Wine"
12	0.761766054909249	21	26	"Wine"
13	0.759908920728634	24	26	"Wine"
14	0.755088549355816	22	26	"Wine"
15	0.757292584165199	22	26	"Wine"
16	0.76484501283636	22	26	"Wine"
17	0.741696373081298	23	26	"Wine"
18	0.758128106376463	24	26	"Wine"
19	0.753158974728202	20	26	"Wine"
20	0.783850931677019	22	26	"Wine"
21	0.741315303359099	20	26	"Wine"
22	0.744126687078415	21	26	"Wine"
23	0.725142774970212	22	26	"Wine"
24	0.727268840061818	23	26	"Wine"
25	0.754406964744282	25	26	"Wine"
26	0.754109021223936	20	26	"Wine"
27	0.745221253841943	22	26	"Wine"
28	0.777970900013266	24	26	"Wine"
29	0.743880735954441	22	26	"Wine"
30	0.739537978811543	21	26	"Wine"
1	0.76296589627283	21	27	"Wine"
2	0.734367698908288	20	27	"Wine"
3	0.754376776896603	22	27	"Wine"
4	0.770089397427556	22	27	"Wine"
5	0.770240531778088	21	27	"Wine"
6	0.757658834569173	23	27	"Wine"
7	0.760519292086125	20	27	"Wine"
8	0.765055342969236	26	27	"Wine"
9	0.76	24	27	"Wine"
10	0.757556935817805	24	27	"Wine"
11	0.762999452654625	21	27	"Wine"
12	0.763669854829093	21	27	"Wine"
13	0.759894320239148	23	27	"Wine"
14	0.772537914804602	22	27	"Wine"
15	0.773735327571852	20	27	"Wine"
16	0.771541016924979	20	27	"Wine"
17	0.76234790121679	20	27	"Wine"
18	0.759511517307938	18	27	"Wine"
19	0.751764705882353	22	27	"Wine"
20	0.736231884057971	20	27	"Wine"
21	0.753771454381211	27	27	"Wine"
22	0.744099596214824	22	27	"Wine"
23	0.735660303239954	20	27	"Wine"
24	0.731761783637254	21	27	"Wine"
25	0.751972143473438	23	27	"Wine"
26	0.746530197704272	19	27	"Wine"
27	0.747059703725872	26	27	"Wine"
28	0.770037878787879	23	27	"Wine"
29	0.781026691887348	20	27	"Wine"
30	0.736742424242424	22	27	"Wine"
1	0.77125753577222	27	28	"Wine"
2	0.741327259575435	21	28	"Wine"
3	0.764054933076002	20	28	"Wine"
4	0.744532560622236	20	28	"Wine"
5	0.754933211900425	23	28	"Wine"
6	0.72718011409943	21	28	"Wine"
7	0.727759899803442	25	28	"Wine"
8	0.75040749796251	24	28	"Wine"
9	0.772572676717896	22	28	"Wine"
10	0.763217614042129	25	28	"Wine"
11	0.756105088828666	21	28	"Wine"
12	0.757997905132426	22	28	"Wine"
13	0.7674375505095	20	28	"Wine"
14	0.752683823529412	21	28	"Wine"
15	0.76147061080191	20	28	"Wine"
16	0.756700130947185	20	28	"Wine"
17	0.726507055189113	19	28	"Wine"
18	0.750936979033573	23	28	"Wine"
19	0.742644652684813	22	28	"Wine"
20	0.760477941176471	23	28	"Wine"
21	0.719815261481172	21	28	"Wine"
22	0.775830308365794	22	28	"Wine"
23	0.758382802178423	25	28	"Wine"
24	0.748763807118337	23	28	"Wine"
25	0.756752701080432	23	28	"Wine"
26	0.765788793906153	21	28	"Wine"
27	0.752595461508407	23	28	"Wine"
28	0.74845203599207	20	28	"Wine"
29	0.736056242300667	20	28	"Wine"
30	0.750221203346203	17	28	"Wine"
1	0.733484905898699	19	29	"Wine"
2	0.760062965795699	21	29	"Wine"
3	0.748639108110678	20	29	"Wine"
4	0.727018633540373	20	29	"Wine"
5	0.755143923868749	22	29	"Wine"
6	0.727555084645155	18	29	"Wine"
7	0.737891391662059	19	29	"Wine"
8	0.767237694992521	22	29	"Wine"
9	0.754605764831478	21	29	"Wine"
10	0.753827438164036	19	29	"Wine"
11	0.761979071048283	23	29	"Wine"
12	0.756530078569429	25	29	"Wine"
13	0.742029297716502	21	29	"Wine"
14	0.762510352248478	20	29	"Wine"
15	0.76225546570467	19	29	"Wine"
16	0.760800647164284	24	29	"Wine"
17	0.75822559773963	21	29	"Wine"
18	0.753203239830566	22	29	"Wine"
19	0.757786356611787	24	29	"Wine"
20	0.742070398023915	20	29	"Wine"
21	0.733598484848485	23	29	"Wine"
22	0.780712180279547	24	29	"Wine"
23	0.768111141078108	23	29	"Wine"
24	0.75999929333616	23	29	"Wine"
25	0.723051472598786	22	29	"Wine"
26	0.741470249609893	20	29	"Wine"
27	0.747668351205884	19	29	"Wine"
28	0.746129777978511	22	29	"Wine"
29	0.737679574061887	21	29	"Wine"
30	0.756077430972389	23	29	"Wine"
1	0.738094113897529	23	30	"Wine"
2	0.749457087609698	24	30	"Wine"
3	0.757807300085576	21	30	"Wine"
4	0.739773283655167	24	30	"Wine"
5	0.750566803288342	22	30	"Wine"
6	0.746503060392558	22	30	"Wine"
7	0.751246735443921	22	30	"Wine"
8	0.761410097936674	21	30	"Wine"
9	0.750371857801577	21	30	"Wine"
10	0.748269318621077	21	30	"Wine"
11	0.747673782156541	20	30	"Wine"
12	0.770494429432425	23	30	"Wine"
13	0.754801920768307	20	30	"Wine"
14	0.767204053431598	19	30	"Wine"
15	0.771829687666182	20	30	"Wine"
16	0.763118894547883	19	30	"Wine"
17	0.744320638173129	22	30	"Wine"
18	0.762419637638808	22	30	"Wine"
19	0.75172569027611	21	30	"Wine"
20	0.731691176470588	21	30	"Wine"
21	0.767548736526839	20	30	"Wine"
22	0.738235601911606	23	30	"Wine"
23	0.765116376623999	25	30	"Wine"
24	0.758677430580555	30	30	"Wine"
25	0.745813533491732	23	30	"Wine"
26	0.747883417957528	23	30	"Wine"
27	0.762121212121212	19	30	"Wine"
28	0.758059435524516	24	30	"Wine"
29	0.749167026223692	21	30	"Wine"
30	0.741770186335404	20	30	"Wine"
1	0.668431144204868	1	1	"Churn_top"
2	0.670545301692843	1	1	"Churn_top"
3	0.720526100586071	1	1	"Churn_top"
4	0.702053915275995	1	1	"Churn_top"
5	0.686969921539565	1	1	"Churn_top"
6	0.719269300868405	1	1	"Churn_top"
7	0.5	0	1	"Churn_top"
8	0.705626453405933	1	1	"Churn_top"
9	0.700340691150369	1	1	"Churn_top"
10	0.729239573469472	1	1	"Churn_top"
11	0.711312823355506	1	1	"Churn_top"
12	0.694650934119961	1	1	"Churn_top"
13	0.682826278659612	1	1	"Churn_top"
14	0.698408511386617	1	1	"Churn_top"
15	0.67477896066402	1	1	"Churn_top"
16	0.675551839464883	1	1	"Churn_top"
17	0.676050288927065	1	1	"Churn_top"
18	0.65854646384028	1	1	"Churn_top"
19	0.69690538135013	1	1	"Churn_top"
20	0.703842315369261	1	1	"Churn_top"
21	0.705961007591442	1	1	"Churn_top"
22	0.707267992424242	1	1	"Churn_top"
23	0.66571736453202	1	1	"Churn_top"
24	0.691615115331127	1	1	"Churn_top"
25	0.708597883597884	1	1	"Churn_top"
26	0.674223821857446	1	1	"Churn_top"
27	0.710225735493054	1	1	"Churn_top"
28	0.689347290640394	1	1	"Churn_top"
29	0.701853550454453	1	1	"Churn_top"
30	0.748081295298388	1	1	"Churn_top"
1	0.680387079187679	2	2	"Churn_top"
2	0.707838586341059	2	2	"Churn_top"
3	0.714453265968964	2	2	"Churn_top"
4	0.672767284063818	2	2	"Churn_top"
5	0.712841018660314	2	2	"Churn_top"
6	0.712733253927741	2	2	"Churn_top"
7	0.68225917018137	2	2	"Churn_top"
8	0.6878036338904	2	2	"Churn_top"
9	0.680421456363415	2	2	"Churn_top"
10	0.695886056604927	2	2	"Churn_top"
11	0.681058850916185	2	2	"Churn_top"
12	0.697421885946476	2	2	"Churn_top"
13	0.712200598802395	2	2	"Churn_top"
14	0.672009214430736	2	2	"Churn_top"
15	0.689950835791544	2	2	"Churn_top"
16	0.6954664408867	2	2	"Churn_top"
17	0.690552036199095	2	2	"Churn_top"
18	0.708904629395396	2	2	"Churn_top"
19	0.684985632183908	2	2	"Churn_top"
20	0.706797427732415	2	2	"Churn_top"
21	0.686073867948394	2	2	"Churn_top"
22	0.67853780793447	2	2	"Churn_top"
23	0.718020188941639	2	2	"Churn_top"
24	0.697129319955407	2	2	"Churn_top"
25	0.698685893104058	2	2	"Churn_top"
26	0.696937465615258	2	2	"Churn_top"
27	0.693157980681062	2	2	"Churn_top"
28	0.709288052373159	2	2	"Churn_top"
29	0.704870144689397	2	2	"Churn_top"
30	0.717354224747386	2	2	"Churn_top"
1	0.888789045785195	3	3	"Churn_top"
2	0.899363286741724	3	3	"Churn_top"
3	0.898911715865893	3	3	"Churn_top"
4	0.88681743101438	3	3	"Churn_top"
5	0.910110642459808	3	3	"Churn_top"
6	0.874039938556068	3	3	"Churn_top"
7	0.885991546832491	3	3	"Churn_top"
8	0.855275541148175	3	3	"Churn_top"
9	0.889357037193576	3	3	"Churn_top"
10	0.886610525354877	3	3	"Churn_top"
11	0.886490668883962	3	3	"Churn_top"
12	0.860319858053997	3	3	"Churn_top"
13	0.874069353282428	3	3	"Churn_top"
14	0.845829034353625	3	3	"Churn_top"
15	0.895629901340754	3	3	"Churn_top"
16	0.907286740443375	3	3	"Churn_top"
17	0.896307639952357	3	3	"Churn_top"
18	0.907133279699651	3	3	"Churn_top"
