"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
8	0.668045343137255	11	11	"Heart"	0.275
9	0.567651515151515	11	11	"Heart"	0.275
10	0.610031613848408	11	11	"Heart"	0.275
11	0.678075396825397	11	11	"Heart"	0.275
12	0.599243856332703	11	11	"Heart"	0.275
13	0.593307692307692	11	11	"Heart"	0.275
14	0.637577711259498	11	11	"Heart"	0.275
15	0.649632826103414	11	11	"Heart"	0.275
16	0.697992979242979	11	11	"Heart"	0.275
17	0.597543407384942	11	11	"Heart"	0.275
18	0.619408700980392	11	11	"Heart"	0.275
19	0.625799984578611	11	11	"Heart"	0.275
20	0.687524705510317	11	11	"Heart"	0.275
21	0.572864518147685	11	11	"Heart"	0.275
22	0.681931818181818	11	11	"Heart"	0.275
23	0.612904483430799	11	11	"Heart"	0.275
24	0.667279411764706	11	11	"Heart"	0.275
25	0.578400121432908	11	11	"Heart"	0.275
26	0.633394383394383	11	11	"Heart"	0.275
27	0.715508962868118	11	11	"Heart"	0.275
28	0.662241887905605	11	11	"Heart"	0.275
29	0.612692307692308	11	11	"Heart"	0.275
30	0.588005514705882	11	11	"Heart"	0.275
1	0.608090737240076	12	12	"Heart"	0.275
2	0.587748079385403	12	12	"Heart"	0.275
3	0.565934065934066	12	12	"Heart"	0.275
4	0.604395604395604	12	12	"Heart"	0.275
5	0.620556712159766	12	12	"Heart"	0.275
6	0.660610190021955	12	12	"Heart"	0.275
7	0.581883394383394	12	12	"Heart"	0.275
8	0.621461538461539	12	12	"Heart"	0.275
9	0.613217172906365	12	12	"Heart"	0.275
10	0.60789294108727	12	12	"Heart"	0.275
11	0.644038461538462	12	12	"Heart"	0.275
12	0.61734693877551	12	12	"Heart"	0.275
13	0.601601368159204	12	12	"Heart"	0.275
14	0.633356654228856	12	12	"Heart"	0.275
15	0.65804993872549	12	12	"Heart"	0.275
16	0.582057923239934	12	12	"Heart"	0.275
17	0.666283700980392	12	12	"Heart"	0.275
18	0.587662337662338	12	12	"Heart"	0.275
19	0.584002835538752	12	12	"Heart"	0.275
20	0.665575048732943	12	12	"Heart"	0.275
21	0.550376111237748	12	12	"Heart"	0.275
22	0.617620206938527	12	12	"Heart"	0.275
23	0.589708561020036	12	12	"Heart"	0.275
24	0.56327485380117	12	12	"Heart"	0.275
25	0.583813032466037	12	12	"Heart"	0.275
26	0.656478937728938	12	12	"Heart"	0.275
27	0.618568916749484	12	12	"Heart"	0.275
28	0.604600389863548	12	12	"Heart"	0.275
29	0.627221200980392	12	12	"Heart"	0.275
30	0.621245306633292	12	12	"Heart"	0.275
1	0.604935931458033	13	13	"Heart"	0.275
2	0.564941518232551	13	13	"Heart"	0.275
3	0.625692307692308	13	13	"Heart"	0.275
4	0.648413782635094	13	13	"Heart"	0.275
5	0.658094948265368	13	13	"Heart"	0.275
6	0.635307692307692	13	13	"Heart"	0.275
7	0.653607536764706	13	13	"Heart"	0.275
8	0.626488095238095	13	13	"Heart"	0.275
9	0.640873015873016	13	13	"Heart"	0.275
10	0.637183701551869	13	13	"Heart"	0.275
11	0.606094035301278	13	13	"Heart"	0.275
12	0.626059322033898	13	13	"Heart"	0.275
13	0.625344669117647	13	13	"Heart"	0.275
14	0.592266666666667	13	13	"Heart"	0.275
15	0.5715	13	13	"Heart"	0.275
16	0.633714285714286	13	13	"Heart"	0.275
17	0.659922027290448	13	13	"Heart"	0.275
18	0.653942191283293	13	13	"Heart"	0.275
19	0.611347957522673	13	13	"Heart"	0.275
20	0.629608600196836	13	13	"Heart"	0.275
21	0.608110164333536	13	13	"Heart"	0.275
22	0.611527115951895	13	13	"Heart"	0.275
23	0.643037683823529	13	13	"Heart"	0.275
24	0.617832388153749	13	13	"Heart"	0.275
25	0.581150428921569	13	13	"Heart"	0.275
26	0.586809512954943	13	13	"Heart"	0.275
27	0.603276190476191	13	13	"Heart"	0.275
28	0.643948028265329	13	13	"Heart"	0.275
29	0.638021435731359	13	13	"Heart"	0.275
30	0.594153846153846	13	13	"Heart"	0.275
1	0.548601106983092	14	14	"Heart"	0.275
2	0.618760033636572	14	14	"Heart"	0.275
3	0.615314285714286	14	14	"Heart"	0.275
4	0.634192307692308	14	14	"Heart"	0.275
5	0.609750549700508	14	14	"Heart"	0.275
6	0.698615384615385	14	14	"Heart"	0.275
7	0.66	14	14	"Heart"	0.275
8	0.624376391127485	14	14	"Heart"	0.275
9	0.589001225490196	14	14	"Heart"	0.275
10	0.603479853479853	14	14	"Heart"	0.275
11	0.668317580340265	14	14	"Heart"	0.275
12	0.643720082060634	14	14	"Heart"	0.275
13	0.620233050847458	14	14	"Heart"	0.275
14	0.662124309183133	14	14	"Heart"	0.275
15	0.602974648771682	14	14	"Heart"	0.275
16	0.603896103896104	14	14	"Heart"	0.275
17	0.627238095238095	14	14	"Heart"	0.275
18	0.60607704829083	14	14	"Heart"	0.275
19	0.656887063018371	14	14	"Heart"	0.275
20	0.666538461538462	14	14	"Heart"	0.275
21	0.612190608373814	14	14	"Heart"	0.275
22	0.656817493946731	14	14	"Heart"	0.275
23	0.638137437810945	14	14	"Heart"	0.275
24	0.624234172906739	14	14	"Heart"	0.275
25	0.631868131868132	14	14	"Heart"	0.275
26	0.556908094948265	14	14	"Heart"	0.275
27	0.671325757575758	14	14	"Heart"	0.275
28	0.591220328667072	14	14	"Heart"	0.275
29	0.583937621832359	14	14	"Heart"	0.275
30	0.626493947104634	14	14	"Heart"	0.275
1	0.650088672989436	15	15	"Heart"	0.275
2	0.620340264650284	15	15	"Heart"	0.275
3	0.674172544763972	15	15	"Heart"	0.275
4	0.653980952380952	15	15	"Heart"	0.275
5	0.674923076923077	15	15	"Heart"	0.275
6	0.64	15	15	"Heart"	0.275
7	0.628638174019608	15	15	"Heart"	0.275
8	0.507874315276932	15	15	"Heart"	0.275
9	0.632571428571429	15	15	"Heart"	0.275
10	0.583683146766169	15	15	"Heart"	0.275
11	0.595307692307692	15	15	"Heart"	0.275
12	0.692348605729048	15	15	"Heart"	0.275
13	0.669405472443997	15	15	"Heart"	0.275
14	0.61715367965368	15	15	"Heart"	0.275
15	0.647443700547778	15	15	"Heart"	0.275
16	0.685852138895221	15	15	"Heart"	0.275
17	0.582560296846011	15	15	"Heart"	0.275
18	0.641116828087167	15	15	"Heart"	0.275
19	0.62188996154148	15	15	"Heart"	0.275
20	0.623888762252109	15	15	"Heart"	0.275
21	0.638667274523212	15	15	"Heart"	0.275
22	0.681652585070925	15	15	"Heart"	0.275
23	0.598127254585924	15	15	"Heart"	0.275
24	0.639151124414767	15	15	"Heart"	0.275
25	0.628400899155104	15	15	"Heart"	0.275
26	0.597247990105133	15	15	"Heart"	0.275
27	0.616728595145861	15	15	"Heart"	0.275
28	0.603088861838101	15	15	"Heart"	0.275
29	0.606669694904989	15	15	"Heart"	0.275
30	0.623621323529412	15	15	"Heart"	0.275
1	0.655045087064677	16	16	"Heart"	0.275
2	0.66950241984271	16	16	"Heart"	0.275
3	0.630859375	16	16	"Heart"	0.275
4	0.607529357586922	15	16	"Heart"	0.275
5	0.662651072124756	16	16	"Heart"	0.275
6	0.668886198547216	16	16	"Heart"	0.275
7	0.548035430388372	16	16	"Heart"	0.275
8	0.597345132743363	16	16	"Heart"	0.275
9	0.615544760582929	16	16	"Heart"	0.275
10	0.63354205318491	16	16	"Heart"	0.275
11	0.607297464440322	16	16	"Heart"	0.275
12	0.614476190476191	16	16	"Heart"	0.275
13	0.639553550951762	15	16	"Heart"	0.275
14	0.599082427326702	16	16	"Heart"	0.275
15	0.580885187755417	16	16	"Heart"	0.275
16	0.590992647058823	16	16	"Heart"	0.275
17	0.657853566958698	15	16	"Heart"	0.275
18	0.666548936504199	16	16	"Heart"	0.275
19	0.636235848339792	16	16	"Heart"	0.275
20	0.657065877352763	16	16	"Heart"	0.275
21	0.55121692319357	16	16	"Heart"	0.275
22	0.57430539783481	15	16	"Heart"	0.275
23	0.635572139303483	16	16	"Heart"	0.275
24	0.642726719415703	16	16	"Heart"	0.275
25	0.641180952380952	16	16	"Heart"	0.275
26	0.573683810103469	16	16	"Heart"	0.275
27	0.64828431372549	16	16	"Heart"	0.275
28	0.634119352869353	16	16	"Heart"	0.275
29	0.615127487562189	16	16	"Heart"	0.275
30	0.633520998174072	16	16	"Heart"	0.275
1	0.661977157552379	17	17	"Heart"	0.275
2	0.64775871610404	17	17	"Heart"	0.275
3	0.56077517009403	17	17	"Heart"	0.275
4	0.667319057487144	17	17	"Heart"	0.275
5	0.594632447573624	17	17	"Heart"	0.275
6	0.592457420924574	17	17	"Heart"	0.275
7	0.664546225614928	17	17	"Heart"	0.275
8	0.60214552238806	17	17	"Heart"	0.275
9	0.582364341085271	17	17	"Heart"	0.275
10	0.62202380952381	17	17	"Heart"	0.275
11	0.59405637254902	17	17	"Heart"	0.275
12	0.606184542466172	17	17	"Heart"	0.275
13	0.595805382064924	16	17	"Heart"	0.275
14	0.64484126984127	16	17	"Heart"	0.275
15	0.669615849969752	17	17	"Heart"	0.275
16	0.623028756957328	17	17	"Heart"	0.275
17	0.627357761286333	17	17	"Heart"	0.275
18	0.660327767470625	17	17	"Heart"	0.275
19	0.629120879120879	15	17	"Heart"	0.275
20	0.629477838494232	16	17	"Heart"	0.275
21	0.614895238095238	17	17	"Heart"	0.275
22	0.697745901639344	17	17	"Heart"	0.275
23	0.62842039800995	17	17	"Heart"	0.275
24	0.59004884004884	17	17	"Heart"	0.275
25	0.616728509585652	15	17	"Heart"	0.275
26	0.666666666666667	17	17	"Heart"	0.275
27	0.625684723067559	17	17	"Heart"	0.275
28	0.590328191167574	17	17	"Heart"	0.275
29	0.614889351530573	17	17	"Heart"	0.275
30	0.6008	17	17	"Heart"	0.275
1	0.717407743496673	16	18	"Heart"	0.275
2	0.606506553645711	17	18	"Heart"	0.275
3	0.629734848484849	18	18	"Heart"	0.275
4	0.669117647058823	18	18	"Heart"	0.275
5	0.700443391178044	18	18	"Heart"	0.275
6	0.674566342057212	18	18	"Heart"	0.275
7	0.635645604395604	18	18	"Heart"	0.275
8	0.597039093222299	14	18	"Heart"	0.275
9	0.651197139303483	16	18	"Heart"	0.275
10	0.646230769230769	18	18	"Heart"	0.275
11	0.715	17	18	"Heart"	0.275
12	0.597813622811712	15	18	"Heart"	0.275
13	0.630907372400756	18	18	"Heart"	0.275
14	0.601389208688311	18	18	"Heart"	0.275
15	0.630523607748184	16	18	"Heart"	0.275
16	0.576760065928891	18	18	"Heart"	0.275
17	0.57502464174691	18	18	"Heart"	0.275
18	0.572552515308891	18	18	"Heart"	0.275
19	0.642688956910761	18	18	"Heart"	0.275
20	0.619255514705882	15	18	"Heart"	0.275
21	0.626136363636364	18	18	"Heart"	0.275
22	0.670343137254902	18	18	"Heart"	0.275
23	0.637633431751079	18	18	"Heart"	0.275
24	0.624013357619915	18	18	"Heart"	0.275
25	0.62131321555842	18	18	"Heart"	0.275
26	0.649063613617408	17	18	"Heart"	0.275
27	0.611759799833194	17	18	"Heart"	0.275
28	0.636564211807669	18	18	"Heart"	0.275
29	0.640723809523809	18	18	"Heart"	0.275
30	0.665180952380952	18	18	"Heart"	0.275
1	0.648	19	19	"Heart"	0.275
2	0.599734042553192	18	19	"Heart"	0.275
3	0.646672771672772	19	19	"Heart"	0.275
4	0.673420830455139	19	19	"Heart"	0.275
5	0.64246957600186	18	19	"Heart"	0.275
6	0.599425156947281	18	19	"Heart"	0.275
7	0.584081663980352	19	19	"Heart"	0.275
8	0.588177115033475	19	19	"Heart"	0.275
9	0.610849950716506	16	19	"Heart"	0.275
10	0.634239005295878	19	19	"Heart"	0.275
11	0.602285757969574	19	19	"Heart"	0.275
12	0.634528130671506	18	19	"Heart"	0.275
13	0.611340048840049	18	19	"Heart"	0.275
14	0.678260869565217	19	19	"Heart"	0.275
15	0.581473891924712	19	19	"Heart"	0.275
16	0.654209523809524	19	19	"Heart"	0.275
17	0.567506257822278	17	19	"Heart"	0.275
18	0.520703215359704	19	19	"Heart"	0.275
19	0.67047619047619	16	19	"Heart"	0.275
20	0.663449754901961	16	19	"Heart"	0.275
21	0.645269230769231	19	19	"Heart"	0.275
22	0.66046262254902	14	19	"Heart"	0.275
23	0.660833840535606	19	19	"Heart"	0.275
24	0.587305242152122	17	19	"Heart"	0.275
25	0.6724284939152	17	19	"Heart"	0.275
26	0.578779599271403	19	19	"Heart"	0.275
27	0.658479532163743	17	19	"Heart"	0.275
28	0.672912329400879	18	19	"Heart"	0.275
29	0.677837591932671	19	19	"Heart"	0.275
30	0.626276022827747	18	19	"Heart"	0.275
1	0.656190037608412	20	20	"Heart"	0.275
2	0.606939571150097	20	20	"Heart"	0.275
3	0.670068027210884	20	20	"Heart"	0.275
4	0.643398268398268	18	20	"Heart"	0.275
5	0.599915908569681	19	20	"Heart"	0.275
6	0.622698412698413	20	20	"Heart"	0.275
7	0.698759191176471	20	20	"Heart"	0.275
8	0.673801697117957	15	20	"Heart"	0.275
9	0.597481343283582	18	20	"Heart"	0.275
10	0.66011257614311	20	20	"Heart"	0.275
11	0.618353544776119	20	20	"Heart"	0.275
12	0.580681818181818	20	20	"Heart"	0.275
13	0.663047619047619	20	20	"Heart"	0.275
14	0.628615984405458	20	20	"Heart"	0.275
15	0.631880024737168	20	20	"Heart"	0.275
16	0.644511815920398	19	20	"Heart"	0.275
17	0.654116657747879	18	20	"Heart"	0.275
18	0.606884057971015	18	20	"Heart"	0.275
19	0.588843813387424	20	20	"Heart"	0.275
20	0.616344975490196	17	20	"Heart"	0.275
21	0.599428571428571	17	20	"Heart"	0.275
22	0.611506570713392	19	20	"Heart"	0.275
23	0.602692307692308	15	20	"Heart"	0.275
24	0.572048082775411	18	20	"Heart"	0.275
25	0.595454545454545	17	20	"Heart"	0.275
26	0.654970760233918	18	20	"Heart"	0.275
27	0.629960317460317	18	20	"Heart"	0.275
28	0.629166666666667	20	20	"Heart"	0.275
29	0.622144043007352	20	20	"Heart"	0.275
30	0.587455087531534	19	20	"Heart"	0.275
1	0.569230769230769	18	21	"Heart"	0.275
2	0.630604288499025	17	21	"Heart"	0.275
3	0.571655569007264	19	21	"Heart"	0.275
4	0.60108220124338	16	21	"Heart"	0.275
5	0.64483762254902	19	21	"Heart"	0.275
6	0.647594975490196	21	21	"Heart"	0.275
7	0.61468253968254	17	21	"Heart"	0.275
8	0.604702818627451	18	21	"Heart"	0.275
9	0.629480389899455	19	21	"Heart"	0.275
10	0.64	20	21	"Heart"	0.275
11	0.681142857142857	15	21	"Heart"	0.275
12	0.65460927960928	17	21	"Heart"	0.275
13	0.54839208410637	17	21	"Heart"	0.275
14	0.569316789215686	18	21	"Heart"	0.275
15	0.597698952679459	16	21	"Heart"	0.275
16	0.64204325246105	20	21	"Heart"	0.275
17	0.594898897058823	16	21	"Heart"	0.275
18	0.62767094017094	17	21	"Heart"	0.275
19	0.60332330943018	17	21	"Heart"	0.275
20	0.618939393939394	21	21	"Heart"	0.275
21	0.574726702851464	21	21	"Heart"	0.275
22	0.643370395582785	17	21	"Heart"	0.275
23	0.598214285714286	19	21	"Heart"	0.275
24	0.641136691740749	16	21	"Heart"	0.275
25	0.611155032018341	19	21	"Heart"	0.275
26	0.629990925589837	19	21	"Heart"	0.275
27	0.665217391304348	20	21	"Heart"	0.275
28	0.653050151151074	17	21	"Heart"	0.275
29	0.660998774509804	20	21	"Heart"	0.275
30	0.623423285681523	15	21	"Heart"	0.275
1	0.631207306777189	20	22	"Heart"	0.275
2	0.594262295081967	18	22	"Heart"	0.275
3	0.54518467113887	20	22	"Heart"	0.275
4	0.664855072463768	19	22	"Heart"	0.275
5	0.637211812784332	22	22	"Heart"	0.275
6	0.57752380952381	18	22	"Heart"	0.275
7	0.648077364115893	18	22	"Heart"	0.275
8	0.605847953216374	20	22	"Heart"	0.275
9	0.641388273067808	19	22	"Heart"	0.275
10	0.652627189324437	19	22	"Heart"	0.275
11	0.606923076923077	20	22	"Heart"	0.275
12	0.607771706132362	18	22	"Heart"	0.275
13	0.623724489795918	21	22	"Heart"	0.275
14	0.660228236564114	18	22	"Heart"	0.275
15	0.629251700680272	18	22	"Heart"	0.275
16	0.585265758227747	20	22	"Heart"	0.275
17	0.619157264563666	19	22	"Heart"	0.275
18	0.688451004260499	19	22	"Heart"	0.275
19	0.665078644888082	17	22	"Heart"	0.275
20	0.593827736318408	18	22	"Heart"	0.275
21	0.593456157786102	21	22	"Heart"	0.275
22	0.58872738284503	20	22	"Heart"	0.275
23	0.557234432234432	19	22	"Heart"	0.275
24	0.558073870573871	18	22	"Heart"	0.275
25	0.611923076923077	16	22	"Heart"	0.275
26	0.567863805970149	17	22	"Heart"	0.275
27	0.640740740740741	22	22	"Heart"	0.275
28	0.594856532356532	17	22	"Heart"	0.275
29	0.558666666666667	17	22	"Heart"	0.275
30	0.638167583908224	16	22	"Heart"	0.275
1	0.571539961013645	17	23	"Heart"	0.275
2	0.567387814387279	17	23	"Heart"	0.275
3	0.609772727272727	21	23	"Heart"	0.275
4	0.626939836403945	22	23	"Heart"	0.275
5	0.632860195360195	23	23	"Heart"	0.275
6	0.590155203895313	21	23	"Heart"	0.275
7	0.615095913261051	17	23	"Heart"	0.275
8	0.614697802197802	18	23	"Heart"	0.275
9	0.605844508177661	17	23	"Heart"	0.275
10	0.62381709440533	19	23	"Heart"	0.275
11	0.612370663420572	18	23	"Heart"	0.275
12	0.631830601092896	19	23	"Heart"	0.275
13	0.683168316831683	20	23	"Heart"	0.275
14	0.612408424908425	18	23	"Heart"	0.275
15	0.65058715173843	20	23	"Heart"	0.275
16	0.640373197625106	16	23	"Heart"	0.275
17	0.603632478632479	21	23	"Heart"	0.275
18	0.610606404724052	16	23	"Heart"	0.275
19	0.570454545454545	16	23	"Heart"	0.275
20	0.714665741383299	18	23	"Heart"	0.275
21	0.662099930923325	20	23	"Heart"	0.275
22	0.672321972002435	21	23	"Heart"	0.275
23	0.621642246642247	17	23	"Heart"	0.275
24	0.622703666382451	17	23	"Heart"	0.275
25	0.609333333333333	21	23	"Heart"	0.275
26	0.606669896640827	20	23	"Heart"	0.275
27	0.621643158817436	16	23	"Heart"	0.275
28	0.65171004842615	16	23	"Heart"	0.275
29	0.60621521335807	14	23	"Heart"	0.275
30	0.530569007263923	14	23	"Heart"	0.275
1	0.650030432136336	18	24	"Heart"	0.275
2	0.658014571948998	20	24	"Heart"	0.275
3	0.615319929668986	21	24	"Heart"	0.275
4	0.634679370840895	20	24	"Heart"	0.275
5	0.632508288996839	16	24	"Heart"	0.275
6	0.570075757575758	19	24	"Heart"	0.275
7	0.59875203472599	17	24	"Heart"	0.275
8	0.620251225490196	19	24	"Heart"	0.275
9	0.616923076923077	17	24	"Heart"	0.275
10	0.603510895883777	19	24	"Heart"	0.275
11	0.594117647058824	17	24	"Heart"	0.275
12	0.648509763617677	17	24	"Heart"	0.275
13	0.650102575792113	16	24	"Heart"	0.275
14	0.681431663574521	24	24	"Heart"	0.275
15	0.652761904761905	22	24	"Heart"	0.275
16	0.633042279411765	19	24	"Heart"	0.275
17	0.630108423686405	21	24	"Heart"	0.275
18	0.582112332112332	19	24	"Heart"	0.275
19	0.604960677555959	20	24	"Heart"	0.275
20	0.624455316871799	16	24	"Heart"	0.275
21	0.691740412979351	19	24	"Heart"	0.275
22	0.658737562189055	19	24	"Heart"	0.275
23	0.626886041398135	17	24	"Heart"	0.275
24	0.612979306147292	18	24	"Heart"	0.275
25	0.631349206349206	23	24	"Heart"	0.275
26	0.634662956091528	19	24	"Heart"	0.275
27	0.640186202686203	21	24	"Heart"	0.275
28	0.6625	17	24	"Heart"	0.275
29	0.620518308997783	24	24	"Heart"	0.275
30	0.653521768862548	17	24	"Heart"	0.275
1	0.60150433648016	19	25	"Heart"	0.275
2	0.633857660575218	17	25	"Heart"	0.275
3	0.632163742690058	18	25	"Heart"	0.275
4	0.597307692307692	16	25	"Heart"	0.275
5	0.654040985493898	19	25	"Heart"	0.275
6	0.648050538717929	18	25	"Heart"	0.275
7	0.636257309941521	24	25	"Heart"	0.275
8	0.636	16	25	"Heart"	0.275
9	0.568704600484262	20	25	"Heart"	0.275
10	0.589521165857044	17	25	"Heart"	0.275
11	0.617216117216117	19	25	"Heart"	0.275
12	0.656059218559219	18	25	"Heart"	0.275
13	0.646686939820743	17	25	"Heart"	0.275
14	0.620327818627451	19	25	"Heart"	0.275
15	0.598980523432745	17	25	"Heart"	0.275
16	0.540769230769231	18	25	"Heart"	0.275
17	0.629326047358834	20	25	"Heart"	0.275
18	0.645325280941824	18	25	"Heart"	0.275
19	0.638372886496323	23	25	"Heart"	0.275
20	0.594946869505389	18	25	"Heart"	0.275
21	0.620404411764706	19	25	"Heart"	0.275
22	0.612396944255351	18	25	"Heart"	0.275
23	0.630441542288557	16	25	"Heart"	0.275
24	0.619370591427021	19	25	"Heart"	0.275
25	0.594404789316141	22	25	"Heart"	0.275
26	0.617826617826618	16	25	"Heart"	0.275
27	0.594263542300669	18	25	"Heart"	0.275
28	0.675015460729746	16	25	"Heart"	0.275
29	0.605798421372192	17	25	"Heart"	0.275
30	0.6620670995671	21	25	"Heart"	0.275
1	0.680117501546073	17	26	"Heart"	0.275
2	0.604322810205163	18	26	"Heart"	0.275
3	0.593846629560915	18	26	"Heart"	0.275
4	0.630553864881315	18	26	"Heart"	0.275
5	0.630384615384615	16	26	"Heart"	0.275
6	0.611153846153846	15	26	"Heart"	0.275
7	0.639611635582163	17	26	"Heart"	0.275
8	0.665452290520115	17	26	"Heart"	0.275
9	0.634892787524367	22	26	"Heart"	0.275
10	0.55528568123988	19	26	"Heart"	0.275
11	0.640644078144078	23	26	"Heart"	0.275
12	0.595238095238095	17	26	"Heart"	0.275
13	0.61970853573907	19	26	"Heart"	0.275
14	0.601953601953602	17	26	"Heart"	0.275
15	0.673294331567713	18	26	"Heart"	0.275
16	0.6375	17	26	"Heart"	0.275
17	0.576311913805131	20	26	"Heart"	0.275
18	0.636045893169212	18	26	"Heart"	0.275
19	0.668939393939394	20	26	"Heart"	0.275
20	0.612515318627451	20	26	"Heart"	0.275
21	0.688002473716759	17	26	"Heart"	0.275
22	0.634699182019723	22	26	"Heart"	0.275
23	0.670343137254902	18	26	"Heart"	0.275
24	0.570833333333333	21	26	"Heart"	0.275
25	0.5818928765212	20	26	"Heart"	0.275
26	0.594202898550725	19	26	"Heart"	0.275
27	0.626538461538461	22	26	"Heart"	0.275
28	0.680343438948408	26	26	"Heart"	0.275
29	0.626521606816799	20	26	"Heart"	0.275
30	0.598414179104478	16	26	"Heart"	0.275
1	0.701839826839827	22	27	"Heart"	0.275
2	0.650482486133273	21	27	"Heart"	0.275
3	0.633712121212121	18	27	"Heart"	0.275
4	0.59752380952381	20	27	"Heart"	0.275
5	0.582708759179347	19	27	"Heart"	0.275
6	0.641491248361477	19	27	"Heart"	0.275
7	0.632596896261754	20	27	"Heart"	0.275
8	0.626730201951441	22	27	"Heart"	0.275
9	0.656479779411765	19	27	"Heart"	0.275
10	0.624641500658864	20	27	"Heart"	0.275
11	0.608142493638677	17	27	"Heart"	0.275
12	0.637291280148423	22	27	"Heart"	0.275
13	0.54469696969697	17	27	"Heart"	0.275
14	0.690552503052503	21	27	"Heart"	0.275
15	0.630720470006184	22	27	"Heart"	0.275
16	0.616761904761905	24	27	"Heart"	0.275
17	0.626361161524501	16	27	"Heart"	0.275
18	0.629714285714286	24	27	"Heart"	0.275
19	0.620479187201456	19	27	"Heart"	0.275
20	0.577755086604644	17	27	"Heart"	0.275
21	0.599011066635272	21	27	"Heart"	0.275
22	0.630852431737387	19	27	"Heart"	0.275
23	0.641865079365079	14	27	"Heart"	0.275
24	0.624696417729205	18	27	"Heart"	0.275
25	0.558750773036487	17	27	"Heart"	0.275
26	0.64068616163942	18	27	"Heart"	0.275
27	0.61749866218179	17	27	"Heart"	0.275
28	0.607729762629337	26	27	"Heart"	0.275
29	0.623660816047413	18	27	"Heart"	0.275
30	0.600718599495451	21	27	"Heart"	0.275
1	0.532622139764997	17	28	"Heart"	0.275
2	0.576751861232635	18	28	"Heart"	0.275
3	0.62	28	28	"Heart"	0.275
4	0.658285714285714	19	28	"Heart"	0.275
5	0.535200250312891	18	28	"Heart"	0.275
6	0.570817786069652	26	28	"Heart"	0.275
7	0.574690373071955	18	28	"Heart"	0.275
8	0.569087824813016	18	28	"Heart"	0.275
9	0.607838589981447	21	28	"Heart"	0.275
10	0.59875203472599	22	28	"Heart"	0.275
11	0.640098893336473	15	28	"Heart"	0.275
12	0.599878428690829	21	28	"Heart"	0.275
13	0.579102395163166	23	28	"Heart"	0.275
14	0.603054026819626	17	28	"Heart"	0.275
15	0.598272804379675	19	28	"Heart"	0.275
16	0.697686887254902	23	28	"Heart"	0.275
17	0.613124573508227	16	28	"Heart"	0.275
18	0.668491864831039	20	28	"Heart"	0.275
19	0.63343175107881	18	28	"Heart"	0.275
20	0.631880024737168	17	28	"Heart"	0.275
21	0.622166053921569	21	28	"Heart"	0.275
22	0.608695652173913	14	28	"Heart"	0.275
23	0.627580449301761	20	28	"Heart"	0.275
24	0.617866666666667	19	28	"Heart"	0.275
25	0.649249061326658	16	28	"Heart"	0.275
26	0.592008491925089	19	28	"Heart"	0.275
27	0.667587689001458	16	28	"Heart"	0.275
28	0.586199026171637	20	28	"Heart"	0.275
29	0.654766455163978	23	28	"Heart"	0.275
30	0.609735786206374	20	28	"Heart"	0.275
1	0.615873015873016	19	29	"Heart"	0.275
2	0.626597687157638	19	29	"Heart"	0.275
3	0.528629536921151	19	29	"Heart"	0.275
4	0.663941975592908	15	29	"Heart"	0.275
5	0.599238095238095	17	29	"Heart"	0.275
6	0.611985472154964	16	29	"Heart"	0.275
7	0.608537417544924	18	29	"Heart"	0.275
8	0.628092145949289	16	29	"Heart"	0.275
9	0.654498891522055	21	29	"Heart"	0.275
10	0.574026171637249	22	29	"Heart"	0.275
11	0.617275546479086	18	29	"Heart"	0.275
12	0.632249694749695	17	29	"Heart"	0.275
13	0.621734749244245	20	29	"Heart"	0.275
14	0.634306900726392	17	29	"Heart"	0.275
15	0.68344056372549	20	29	"Heart"	0.275
16	0.631056183182956	21	29	"Heart"	0.275
17	0.632748538011696	22	29	"Heart"	0.275
18	0.633510679312206	17	29	"Heart"	0.275
19	0.671212121212121	21	29	"Heart"	0.275
20	0.660398817196148	17	29	"Heart"	0.275
